Mol. wt.,JR Tm /K,CRC Tm /K
238.24600000000007,679.12,538.15
118.13599999999994,446.96,391.25
200.2410000000001,491.63,465.35
216.30900000000008,503.80000000000007,381.65
283.24299999999977,835.25,551.15
328.4079999999996,544.96,559.15
279.3419999999997,592.75,499.75
279.3419999999997,592.75,462.15
278.3539999999997,532.48,471.35
295.3859999999996,565.35,390.15
267.33099999999973,617.73,494.45
184.19400000000005,381.72,390.65
302.3759999999997,606.52,520.15
302.3759999999997,606.52,556.75
184.2630000000001,415.55000000000007,371.82
274.36599999999976,469.04,407.65
246.4000000000001,369.18000000000006,341.75
198.2650000000001,322.61,274.95
214.33300000000008,334.78,321.45
217.844,377.5,322.15
250.921,411.7,330.15
235.906,315.92,279.15
235.906,315.92,360.45
387.7349999999998,387.73,433.44
215.91600000000005,239.44,207.75
215.91600000000005,224.44,249.15
310.02899999999977,485.86,334.15
241.87,443.77,399.15
256.752,294.16,247.15
242.725,282.89,311.15
209.815,224.23,131.61
187.862,216.9,210.15
185.846,226.82,220.15
263.9599999999998,310.94,346.15
257.99700000000007,288.25,314.85
295.9139999999999,612.03,501.15
173.835,220.63,221.05
249.93300000000005,339.71,263.15
229.9430000000001,253.13,280.15
215.91600000000005,256.86,283.65
295.91799999999995,567.83,480.15
272.0239999999997,299.52,288.65
229.9430000000001,265.71,233.15
251.905,427.64,329.65
201.88900000000004,243.17,238.15
215.872,293.1,299.15
302.9529999999999,578.21,469.15
259.822,239.1,163.01
241.935,379.59,267.15
327.912,835.47,423.15
343.4709999999995,628.1500000000001,337.15
174.2840000000002,246.92,204.05
129.24699999999993,232.58,211.35
190.33000000000013,291.32,350.78
220.31200000000013,427.0,425.65
357.88499999999965,766.5699999999999,428.15
178.36600000000016,253.56,270.65
172.31600000000023,312.62,326.45
228.28800000000007,304.58,255.15
250.33800000000016,587.43,436.45
228.28800000000007,304.58,193.15
216.27700000000016,303.23,267.15
220.3560000000002,426.83,324.15
202.2500000000001,287.12,242.65
206.32900000000012,368.2,231.15
206.32900000000012,403.04,310.65
278.3479999999996,393.68,238.15
230.30400000000017,309.66,243.95
146.29900000000015,214.32,198.18
262.302,401.30000000000007,295.15
128.942,317.74,285.15
126.96999999999998,233.34,318.15
162.01900000000003,351.94,297.15
162.01900000000003,351.94,318.04999999999995
162.01900000000003,351.94,345.15
247.12400000000005,436.7600000000001,486.65
277.1059999999999,572.44,475.65
147.00400000000002,256.16,256.15
147.00400000000002,256.16,326.25
177.03400000000005,447.72,398.15
179.002,479.6,389.65
179.00200000000004,479.6,445.65
253.1320000000001,554.28,438.15
191.013,440.55,437.35
191.01300000000003,440.55,415.15
191.013,440.55,460.55
251.11200000000005,423.9200000000001,419.95
209.45900000000003,359.8,298.15
223.1020000000001,362.72,302.15
320.0459999999998,415.1,382.15
127.01399999999995,194.68,234.45
127.01399999999995,164.68,193.15
124.99799999999998,177.92000000000002,212.15
124.99799999999998,189.6,276.15
176.98600000000002,391.84,435.45
153.05200000000008,248.5,236.55
211.1760000000002,262.29999999999995,288.75
227.006,569.4000000000001,487.65
134.94000000000003,143.32,171.95
132.924,140.32,153.54999999999998
120.913,164.47,116.09999999999997
175.05800000000008,303.74,344.15
197.02100000000007,449.17,405.15
156.99600000000004,250.96,303.15
98.95999999999998,172.14,237.54
96.944,167.06,193.15
116.95,175.15,169.67999999999998
114.934,153.69,164.34999999999997
179.02100000000004,257.92,246.35
244.949,309.41,167.34999999999997
207.01200000000003,552.27,493.65
84.93299999999999,160.87,178.23999999999998
177.03000000000006,302.18,283.15
221.03900000000004,486.57,388.05
177.03000000000006,391.67,331.15
163.00700000000006,400.49,299.15
197.06400000000005,346.46000000000004,309.15
197.06400000000005,346.46000000000004,340.65
197.06400000000005,346.46000000000004,322.15
197.06400000000005,346.46000000000004,362.15
197.06400000000005,346.46000000000004,413.65
227.046,482.14,469.55
207.016,508.0700000000001,466.95
192.00100000000003,412.29,314.15
192.00100000000003,412.29,326.65
141.0410000000001,205.95,200.35
269.1269999999998,597.4300000000001,450.65
163.003,367.88,316.15
163.00300000000004,367.88,339.75
163.003,367.88,340.95
249.09300000000005,496.59,391.15
189.04100000000005,301.11,293.65
189.04100000000005,341.15,285.15
217.051,458.01,507.15
112.98699999999998,183.41,173.64999999999998
110.971,167.69,283.15
147.99200000000005,316.43,360.15
148.98000000000002,376.7000000000001,332.15
214.05100000000004,518.45,452.65
173.04200000000006,289.46,281.15
170.92000000000002,179.34,180.63
161.03100000000006,279.95,279.15
161.03100000000006,279.95,275.65
161.03100000000006,279.95,257.95
264.366,372.13,298.95
152.93000000000004,161.33,165.99999999999997
341.1899999999997,492.11000000000007,315.25
128.134,348.84000000000003,413.75
128.134,348.84000000000003,497.15
182.3070000000002,261.99,237.15
194.31800000000013,300.96,330.15
224.34800000000016,406.28,506.95
132.206,250.04,305.15
446.67199999999934,528.92,275.65
236.2310000000001,709.9499999999999,435.15
398.6279999999993,444.9,322.15
502.7799999999993,574.0,295.15
266.3399999999998,530.8199999999999,500.65
105.13699999999994,309.14,301.04999999999995
166.2200000000001,285.86,317.15
133.191,270.1,195.15
118.17599999999992,201.84,199.15
217.2210000000001,363.44,369.45
109.59999999999994,201.05,501.65
270.80399999999975,447.61,401.15
236.3150000000001,433.27,334.15
149.2370000000001,337.18,274.65
134.222,241.4,241.75
134.222,241.4,229.85
239.06500000000008,298.11,219.15
391.4209999999996,948.38,411.15
98.14899999999994,243.57,192.45
267.3249999999998,496.21,404.15
239.27100000000013,481.43000000000006,410.95
106.12099999999994,278.71000000000004,262.85
314.3369999999997,452.35,306.65
162.22900000000016,246.61,228.85
162.22900000000016,285.2,205.15
288.4279999999994,395.46,290.65
190.2830000000002,307.74,245.15
74.12299999999995,157.07,156.91999999999996
188.22300000000013,275.85,249.05
176.1720000000001,347.36,408.15
222.2400000000001,348.6,284.65
172.1800000000001,259.5,264.35
87.16599999999993,178.58,77.14999999999998
148.24900000000014,265.19,199.05
199.29800000000017,368.46,322.65
194.2340000000001,417.48,350.65
146.14200000000008,242.04,232.55
155.24100000000013,325.04,348.65
239.3620000000001,351.66,331.65
260.293,650.92,451.15
169.22400000000013,463.94,377.15
178.2350000000001,382.8200000000001,298.15
258.3580000000001,332.2,275.65
380.4839999999996,489.78,377.15
174.1960000000001,264.58,251.55
206.1940000000001,356.22,291.85
154.3250000000001,238.04,200.55
116.16399999999992,301.36,383.45
310.6869999999998,574.22,501.15
129.109,293.28,265.65
114.09399999999998,197.5,204.04
190.19200000000004,304.06,363.15
66.05,98.48,154.55999999999997
64.034,97.76,110.99999999999996
159.09100000000004,353.63,282.95
190.154,413.82,439.45
226.3220000000001,382.7600000000001,283.15
374.52099999999945,657.3,526.15
148.1580000000001,336.84000000000003,385.15
390.5199999999994,713.8799999999999,495.15
230.46100000000024,281.94,343.15
314.4659999999994,377.28,264.15
180.25000000000009,351.12,382.15
254.33200000000008,481.94,527.14
134.17800000000005,275.36,277.5
148.16100000000006,298.16,298.15
164.22900000000004,400.46,302.15
218.2990000000001,432.91,408.65
207.22900000000007,514.0799999999999,448.15
252.225,671.95,564.15
134.17800000000005,364.03,331.15
132.162,320.53000000000003,331.15
133.15000000000003,414.29,401.15
176.2150000000001,374.3,351.25
100.11699999999996,206.38,242.15
160.2160000000001,335.31000000000006,288.15
174.20300000000006,433.05,400.15
130.18999999999997,260.82,264.38
146.18900000000008,328.28000000000003,291.15
180.25000000000009,351.12,306.51
196.6810000000001,447.42,447.15
112.08799999999998,493.72,580.15
147.17700000000008,422.04,436.65
398.6749999999993,484.9,404.15
102.16199999999998,390.24,358.45
173.25900000000013,420.57,299.65
240.21400000000003,711.0,472.85
240.21400000000003,711.0,466.15
153.13700000000006,470.2000000000001,441.15
154.12100000000004,579.1099999999999,478.15
154.12100000000004,579.1099999999999,477.15
154.12100000000004,579.1099999999999,475.15
214.22000000000008,562.48,332.65
178.14300000000003,522.36,549.15
392.57999999999936,708.2399999999999,471.65
392.57999999999936,708.2399999999999,392.15
140.09400000000002,453.64,484.15
218.27700000000004,535.6800000000001,424.15
208.16900000000004,568.38,504.15
244.24600000000007,608.5,403.65
254.24100000000004,734.7900000000001,469.15
192.17000000000004,546.15,548.15
291.26199999999983,861.57,542.15
316.4819999999993,544.86,363.15
152.14900000000006,479.71,419.15
346.4669999999995,696.8799999999999,488.15
90.07799999999996,272.21000000000004,418.15
246.3470000000002,385.24,326.15
205.16900000000004,718.91,562.15
334.32699999999977,864.0500000000001,399.15
344.9209999999999,408.22,368.65
329.9059999999999,312.44,307.35
309.9159999999998,250.96,279.04999999999995
279.84599999999995,223.34,260.15
267.8349999999999,217.15,279.15
323.9429999999998,262.23,282.15
396.9529999999999,574.73,483.15
129.24699999999993,202.58,199.65
446.67199999999934,498.92,223.15
174.35300000000018,206.86,198.55
101.19299999999993,180.04,212.15
162.27600000000015,233.94,216.15
162.27600000000015,233.94,256.15
266.43499999999983,502.5300000000001,332.15
102.17699999999994,149.61,187.78
212.33600000000013,324.24,343.15
234.24800000000013,348.76,307.15
162.14100000000008,470.81000000000006,385.65
255.4050000000002,450.75,365.15
154.25600000000009,299.4,315.65
209.29300000000012,541.69,375.15
180.2030000000001,348.31,294.15
153.1810000000001,359.1,360.65
138.16600000000008,263.32000000000005,237.85
196.20200000000008,458.98,371.15
182.17500000000007,447.71,380.35
182.17500000000007,447.71,458.65
206.1970000000001,390.96,422.15
168.14800000000005,399.0,529.15
90.12199999999994,179.3,204.15
286.49999999999943,322.08,283.15
192.21400000000008,412.57,392.65
76.09499999999997,168.03,168.03999999999996
152.1930000000001,287.11,294.15
183.16300000000007,419.45,345.65
154.16500000000008,375.04,310.15
104.14899999999994,192.99,226.15
222.2400000000001,419.52,302.65
87.12199999999996,217.24,254.15
81.54599999999996,178.51,444.15
284.3839999999997,575.5,417.65
165.19200000000006,423.2000000000001,425.65
267.3759999999998,492.9500000000001,409.15
143.1860000000001,241.69,213.15
165.2360000000001,373.0700000000001,390.65
137.18200000000004,350.53000000000003,350.15
213.7080000000001,336.1,426.65
163.18400000000008,595.1700000000001,536.15
121.18299999999994,314.64,260.15
121.18299999999994,314.64,284.15
121.18299999999994,314.64,283.15
157.6440000000001,252.36,363.15
236.27000000000007,535.1400000000001,413.65
256.34800000000007,489.7600000000001,396.15
136.19800000000004,334.59000000000003,326.15
138.16600000000008,442.3,425.45
164.24800000000013,303.39,297.65
150.17700000000008,403.25,400.15
150.17700000000008,403.25,389.15
150.17700000000008,403.25,444.25
242.23800000000008,842.4399999999999,573.15
182.2660000000001,325.42,293.09
182.2660000000001,325.42,394.05
82.14599999999994,125.94,197.15
101.19299999999993,228.06,253.15
86.17799999999993,127.38,145.04999999999998
116.15999999999993,320.4,258.15
102.17699999999992,220.62,213.15
100.16099999999992,209.73,221.75
84.16199999999994,158.04,157.95
268.4039999999998,433.3,319.15
107.53999999999996,235.89,240.15
136.15000000000006,354.54,328.15
136.15000000000006,354.54,345.65
112.21599999999992,183.06,185.03
112.21599999999992,183.06,185.75
140.1820000000001,347.64,325.65
126.19899999999993,279.42,252.65
110.19999999999992,217.34,189.05
98.18899999999992,175.31,219.48
98.18899999999992,175.31,139.48
96.17299999999992,209.59,182.75
70.13499999999998,187.95,164.14999999999998
144.12600000000006,287.4,367.15
238.37400000000017,350.3,392.15
94.20399999999998,181.1,188.48
46.06900000000002,134.53,131.65999999999997
130.18699999999995,237.81,203.15
96.12899999999996,225.65,210.35
160.1690000000001,253.31,230.65
124.2269999999999,156.43,203.15
128.2589999999999,161.19,157.14999999999998
188.22300000000013,275.85,252.15
110.19999999999992,148.48,197.55
114.2319999999999,182.34,151.95999999999998
114.2319999999999,182.34,146.95
146.23000000000016,306.4,364.15
112.21599999999992,177.26,135.78999999999996
60.100000000000016,228.03,216.0
96.13299999999995,364.38000000000005,365.15
145.2050000000001,312.85,415.15
188.2740000000001,436.9000000000001,319.15
194.1860000000001,326.06,341.15
142.2860000000001,142.46,191.45
132.115,230.77,211.15
158.15300000000008,237.59,311.15
115.17599999999992,292.12,185.15
156.2280000000001,309.16,267.15
156.2280000000001,309.16,354.65
156.2280000000001,309.16,259.25
156.2280000000001,309.16,377.45
156.2280000000001,309.16,369.15
166.18000000000006,394.94,253.15
166.18000000000006,394.94,437.15
151.16500000000008,374.99,301.15
151.16500000000008,374.99,348.15
151.16500000000008,374.99,282.75
268.31599999999975,518.96,531.45
142.2860000000001,172.46,219.15
158.2850000000002,250.7,205.65
118.08799999999997,219.5,324.15
72.10699999999997,175.11,189.75
130.14299999999997,370.33,363.65
100.20499999999991,171.07,149.44
100.20499999999991,171.07,138.74999999999997
142.15400000000008,241.55,398.95
116.20399999999992,216.89,282.45
116.20399999999992,184.47,203.15
114.18799999999992,221.0,228.15
98.18899999999992,137.93,136.14999999999998
98.18899999999992,169.31,138.74999999999997
98.18899999999992,135.65,154.84999999999997
98.18899999999992,134.61,148.95
98.18899999999992,165.99,137.64999999999998
96.17299999999992,218.04,197.45
62.06800000000001,156.76,173.14999999999998
250.33800000000016,495.52,335.15
148.2050000000001,303.85,255.05
190.2460000000001,484.19,449.15
164.20800000000008,352.67,406.05
114.19199999999992,240.98,272.15
86.13399999999994,190.53,274.15
104.14899999999992,270.17,402.45
83.13399999999996,213.52,292.12
102.13299999999994,309.13,309.15
88.14999999999993,209.35,328.15
168.28000000000017,291.75,369.15
164.24800000000013,354.29,365.85
124.13899999999994,256.20000000000005,324.65
124.13899999999994,301.62,405.25
108.14399999999996,339.40000000000003,288.15
108.14399999999996,339.40000000000003,320.65
96.13299999999995,364.38000000000005,380.65
230.3100000000001,473.50000000000006,503.15
122.17099999999996,374.91,334.15
122.17099999999994,299.08000000000004,455.15
122.17099999999994,299.08000000000004,387.05
107.15599999999996,279.13,209.35
107.15599999999996,279.13,259.07
107.15599999999992,279.13,267.03
107.15599999999996,279.13,262.7
107.15599999999996,279.13,266.81
123.15499999999992,261.65000000000003,296.45
123.15899999999996,435.18,426.65
123.15899999999996,435.18,456.15
108.14399999999996,339.40000000000003,298.15
140.14200000000005,378.18,392.45
95.14499999999995,304.11,280.83
157.2160000000001,369.43,330.84
157.2160000000001,369.43,334.15
158.20400000000006,429.7000000000001,379.45
230.30400000000017,309.66,299.75
297.5709999999992,347.63,296.04999999999995
146.14200000000008,242.04,291.75
62.137000000000015,146.7,174.89
178.14000000000007,333.68000000000006,332.15
194.1860000000001,326.06,413.752
331.9659999999999,495.82,431.35
262.3379999999999,751.26,501.95
114.17299999999996,403.0700000000001,338.15
244.38400000000007,543.06,396.15
113.18499999999996,342.8,356.65
112.19699999999996,282.53000000000003,224.15
112.19699999999996,282.53000000000003,210.63
232.20500000000004,380.65,434.15
88.10999999999996,289.23,454.35
88.10999999999996,278.82,379.15
240.2630000000001,508.89,342.15
398.5479999999994,628.32,314.65
360.45999999999975,670.32,508.15
318.4659999999998,527.24,412.65
312.37199999999973,624.96,569.15
326.2269999999997,595.04,422.15
322.24299999999977,697.3699999999999,372.45
183.123,579.3199999999999,401.15
183.123,579.3199999999999,453.25
183.123,579.3199999999999,411.15
183.123,579.3199999999999,411.15
183.123,579.3199999999999,435.15
298.20999999999987,799.8199999999999,658.15
298.20999999999987,799.8199999999999,585.15
211.133,640.52,457.15
168.108,483.54,388.95
168.108,483.54,362.35
168.108,483.54,444.25
200.106,706.98,420.45
234.62,560.38,372.15
212.117,667.9300000000001,455.85
212.117,667.9300000000001,438.15
212.117,667.9300000000001,478.15
230.563,587.1800000000001,347.15
244.20600000000005,590.1,400.15
244.20600000000005,590.1,508.15
148.11800000000008,422.06,306.65
259.22099999999995,642.76,483.15
260.2049999999999,612.33,416.15
276.2729999999998,624.5,433.65
120.06399999999998,399.52,311.35
106.037,388.25,258.15
218.168,573.84,421.15
218.16800000000003,573.84,490.15
218.16800000000003,573.84,445.15
234.16700000000003,685.5600000000001,411.15
184.10700000000003,595.26,418.25
184.107,595.26,387.15
184.10700000000003,595.26,378.75
184.10700000000003,595.26,335.54999999999995
184.10700000000003,595.26,407.55
226.14400000000003,560.93,345.65
275.2199999999998,754.48,468.65
259.22099999999995,642.76,432.15
198.13800000000003,631.98,474.75
134.0910000000001,395.79,231.15
134.0910000000001,410.79,251.75
134.0910000000001,413.21,325.15
166.08900000000006,534.85,415.15
292.24999999999983,738.1800000000001,582.15
292.24999999999983,738.1800000000001,572.15
240.2150000000001,637.86,316.45
522.0029999999995,548.14,346.04999999999995
241.4630000000003,322.74,293.15
242.4470000000003,292.31,265.45
370.5739999999993,422.36,282.75
390.56399999999945,483.84,298.15
426.6819999999992,467.44,291.15
221.30000000000013,398.55,307.15
88.10599999999995,199.6,228.15
88.10599999999995,199.6,284.9
116.07199999999996,245.2,356.15
116.07199999999996,214.65,365.65
74.07899999999997,191.85,175.94
86.04599999999998,192.36,295.15
263.2969999999999,509.89,378.65
254.27900000000017,594.45,494.15
136.23800000000003,207.4,177.64999999999998
158.2850000000002,224.69,203.95
174.2840000000002,251.76,218.15
174.35300000000018,236.86,221.85
239.3180000000001,390.3200000000001,406.15
309.45299999999946,490.12000000000006,377.65
286.3269999999996,720.6499999999999,444.65
214.2640000000001,344.84000000000003,371.15
211.2640000000001,382.78,374.55
178.2340000000001,406.48,335.15
340.37799999999976,630.06,419.65
169.2270000000001,330.5,326.35
330.4299999999997,565.0,510.15
260.34,489.72,423.15
274.3629999999996,457.66,362.65
276.40399999999966,422.03,378.95
336.4379999999997,596.28,520.15
206.2880000000001,312.76000000000005,422.15
202.25600000000009,535.12,359.04999999999995
210.3200000000001,307.92,300.15
210.3200000000001,322.92,325.35
208.3040000000001,302.84000000000003,320.65
236.27000000000007,417.7,384.15
231.68200000000007,401.43000000000006,357.65
242.28200000000007,549.6800000000001,443.15
218.3460000000001,346.64000000000004,333.54999999999995
182.2660000000001,285.38000000000005,255.15
182.2660000000001,300.38,324.33
240.26200000000009,505.56,527.15
212.2960000000001,405.7000000000001,347.15
214.2640000000001,392.02,395.65
180.25000000000009,284.66,281.35
170.21100000000007,300.07000000000005,300.015
220.27100000000007,391.19,364.15
232.3260000000001,330.22,475.15
184.2420000000001,393.5700000000001,323.65
184.2420000000001,383.16,401.85
238.2900000000001,624.73,456.15
318.3279999999998,491.6,411.15
268.26799999999974,402.5,346.15
168.2390000000001,289.11,298.37
184.23800000000008,334.93,338.15
295.4259999999995,457.19000000000005,379.65
221.25900000000007,451.46,344.15
318.3279999999998,491.6,346.15
267.37199999999984,521.11,370.65
196.2930000000001,311.65000000000003,279.15
196.2930000000001,314.07000000000005,302.25
224.25900000000007,411.51,350.15
210.2760000000001,361.58,345.65
210.2760000000001,346.58000000000004,319.15
210.2760000000001,361.58,307.15
208.26000000000008,334.61,317.95
194.2770000000001,292.61,322.15
208.26000000000008,356.5,329.15
279.4269999999995,400.61,314.65
220.2750000000001,529.9200000000001,473.15
270.2839999999997,407.58,394.15
186.27900000000005,312.24,257.79999999999995
212.2520000000001,454.77,462.15
212.25200000000007,444.36,509.15
197.832,276.73,216.15
210.3650000000002,461.09,340.25
424.06299999999993,787.3500000000001,505.15
255.3910000000002,589.53,378.15
132.20299999999995,213.11,175.84999999999997
101.19299999999993,210.04,210.15
150.31200000000013,226.18,187.75
102.17699999999994,179.61,158.34999999999997
230.30400000000017,309.66,257.45
174.1960000000001,264.58,228.85
185.22300000000013,448.61,315.65
250.29400000000007,371.14,242.15
202.2500000000001,287.12,267.25
118.24499999999992,191.78,170.46999999999997
504.6359999999996,1159.04,436.15
252.32000000000005,432.22,478.15
146.19300000000007,459.61,346.15
344.0499999999997,461.62000000000006,610.15
268.2759999999997,870.6800000000001,604.15
683.1810000000032,682.16,334.15
120.24199999999996,313.36,305.65
120.24199999999996,313.36,327.15
120.24199999999996,313.36,384.55
296.33199999999994,808.72,493.15
306.3639999999998,715.4200000000001,562.65
210.27600000000007,547.38,429.15
296.4139999999996,733.8199999999999,477.65
236.3620000000001,397.08,397.65
106.21499999999996,305.61,350.15
401.4219999999997,550.8800000000001,338.15
210.3200000000001,347.96000000000004,354.95
474.7259999999993,551.46,308.65
233.09800000000007,437.55,430.15
130.18999999999997,237.88,220.95
130.18999999999997,237.88,303.15
70.09099999999997,153.55,172.14999999999998
86.15899999999996,165.72,293.15
310.6099999999991,337.7,316.95
340.5919999999992,498.3,353.75
326.6089999999991,398.52,344.15
337.5919999999992,465.81,367.15
308.59399999999914,335.94,311.15
338.5759999999992,493.22,306.15
338.5759999999992,493.22,335.04999999999995
184.3230000000002,267.0,317.15
199.33800000000025,358.19,374.15
170.34000000000023,225.0,263.6
200.37000000000023,391.52,341.15
230.30400000000017,546.2,399.75
202.33800000000025,346.64,354.45
181.3230000000002,289.99,277.15
202.40700000000024,261.46000000000004,266.45
200.3220000000002,385.6,316.97
382.6289999999992,391.3,314.95
186.33900000000023,285.82,297.35
186.33900000000023,270.82,292.15
184.3230000000002,274.93,294.15
218.7680000000002,304.85,256.15
168.3240000000002,223.24,237.96
228.28800000000007,541.12,438.65
266.3809999999999,317.52,315.15
228.37600000000023,289.87,274.35
240.38700000000023,299.38,277.15
185.35500000000025,308.26,300.95
245.40700000000027,458.66,342.65
221.81600000000023,321.81,455.15
261.4530000000001,414.82,314.65
246.43800000000024,319.04,271.15
252.4860000000003,300.0,285.75
260.4430000000001,326.33000000000004,274.65
382.5439999999994,620.75,316.65
262.43700000000007,430.76,339.15
338.44399999999945,707.8000000000001,369.65
166.3080000000002,271.97,254.15
295.4509999999996,530.23,329.15
450.88,450.4,342.85
543.5250000000015,1310.4900000000002,503.15
234.33900000000017,404.76,406.15
360.5379999999994,544.52,403.15
312.45299999999946,552.1,445.15
254.2460000000001,685.4099999999999,434.65
185.2230000000001,468.9599999999999,478.15
324.33199999999977,573.06,396.85
282.5559999999996,315.16,309.63
342.5199999999993,636.36,398.65
312.5379999999992,475.76,348.21
298.55499999999915,375.98,337.04999999999995
304.47399999999936,455.44,235.15
310.52199999999925,470.68,297.65
310.52199999999925,470.68,327.15
310.52199999999925,470.68,297.15
222.3720000000002,327.37,325.65
294.39099999999945,590.1299999999999,415.65
480.6489999999995,813.51,347.15
145.2020000000001,296.66,330.15
224.2600000000001,573.93,329.65
165.2360000000001,312.36,349.65
165.2360000000001,312.36,313.15
165.2360000000001,312.36,313.15
201.6970000000001,325.91,492.15
92.52499999999998,198.0,247.15
183.20700000000008,539.53,484.65
324.4239999999996,597.74,386.15
72.10699999999996,179.35,123.14999999999998
140.1820000000001,279.12,218.15
240.43100000000027,314.59,297.25
268.485,337.13,299.25
386.7079999999992,449.56,358.15
386.7079999999992,449.56,337.15
394.64299999999935,553.62,419.15
396.6589999999993,536.0999999999999,431.15
396.6589999999993,536.0999999999999,367.15
396.6589999999993,536.0999999999999,391.15
400.6909999999992,523.6600000000001,430.65
400.6909999999992,523.6600000000001,419.15
400.6909999999992,540.4200000000001,404.15
176.12400000000005,471.73,441.15
273.33199999999965,504.05,372.65
733.9370000000029,1082.8200000000002,464.15
862.064,1174.2800000000002,495.15
1018.4210000000038,1413.5399999999995,365.15
421.57799999999946,635.8,388.15
225.33600000000013,487.61,385.15
272.3879999999997,566.3,494.65
272.3879999999997,566.3,453.15
272.3879999999997,566.3,454.15
376.4959999999996,614.74,471.15
288.3869999999995,622.8799999999999,563.15
270.37199999999973,577.9399999999999,533.3499999999999
303.14099999999974,577.13,395.65
333.26599999999974,608.4100000000001,330.15
204.31400000000025,399.42,362.15
30.07,112.3,90.36999999999998
60.100000000000016,278.82,284.29
62.06800000000002,233.94,260.15
146.14200000000008,227.04,292.04999999999995
146.14200000000008,242.04,242.15
270.2839999999997,407.58,346.65
426.6819999999993,467.44,329.75
538.8980000000006,557.5999999999999,342.25
198.2180000000001,255.68,233.15
595.0060000000033,602.6800000000001,348.45
482.7899999999992,512.52,334.85
144.22400000000005,333.62,363.15
166.17600000000007,320.76,318.15
328.53699999999924,418.31,333.65
94.20399999999998,185.22,231.95
62.137000000000015,148.76,125.26
58.08400000000001,264.34000000000003,238.15
94.54499999999996,277.89,450.65
46.06900000000002,173.12,159.01
61.08400000000002,256.38,283.54999999999995
97.54499999999996,269.93,358.15
395.4989999999996,668.84,373.15
296.4099999999995,659.7099999999999,459.15
209.29300000000012,561.8799999999999,434.35
312.45299999999946,633.0999999999999,545.15
204.22900000000007,528.5099999999999,367.15
164.2040000000001,313.56000000000006,312.15
253.3050000000001,661.0000000000001,499.15
137.18200000000007,324.35,252.15
137.18200000000007,324.35,277.85
165.1920000000001,385.55,406.15
122.16699999999992,228.57,243.55
152.1970000000001,420.13,344.65
166.17600000000007,412.96,293.85
166.17600000000007,412.96,472.15
240.3020000000001,380.08,335.15
90.12199999999994,217.89,203.15
132.159,221.94,211.45
144.1700000000001,231.45,225.85
122.12699999999997,290.55,339.15
172.2270000000001,318.87,310.65
182.1790000000001,480.48,369.65
167.16400000000007,384.7000000000001,274.25
167.16400000000007,384.7000000000001,333.15
224.2160000000001,522.35,397.15
138.16600000000008,340.29,302.15
138.16600000000008,340.29,339.65
179.2190000000001,366.22,352.15
179.2190000000001,366.22,408.15
209.2450000000001,423.31,391.15
180.2070000000001,438.21,446.65
88.10599999999995,177.17000000000002,189.35
130.14299999999997,249.64,228.15
100.11699999999996,186.68,202.15
45.085000000000015,195.56,192.15
81.54599999999996,209.11,382.65
165.1920000000001,355.72,287.45
165.1920000000001,355.72,362.75
132.11900000000003,363.02,469.65
121.18299999999994,302.12,226.15
121.18299999999994,302.12,209.15
121.18299999999994,302.12,268.04999999999995
121.18299999999992,259.0,209.75
236.27000000000007,522.62,381.95
149.19300000000007,320.20000000000005,343.65
106.16799999999994,206.34000000000003,178.2
163.2200000000001,347.07000000000005,359.15
164.2040000000001,374.48,320.65
138.16600000000008,429.78,371.65
146.19300000000007,442.16,449.65
150.17700000000008,259.94000000000005,238.65
192.21400000000008,332.41,273.15
218.2520000000001,335.9100000000001,333.65
229.0730000000001,332.26000000000005,255.15
223.11000000000013,282.05,306.15
116.15999999999993,199.71,176.14999999999998
116.15999999999993,302.98,241.35
102.17699999999992,203.2,258.15
84.16199999999994,141.66,141.14999999999998
144.21400000000014,207.25,173.14999999999998
101.19299999999993,225.64,398.15
145.20200000000014,263.64,251.15
89.09399999999997,249.16000000000005,321.4
210.2800000000001,486.41,372.15
195.26500000000007,390.63,340.15
122.55099999999996,207.09,252.15
164.58800000000005,279.56000000000006,265.15
108.52399999999996,195.82,192.55
176.2150000000001,277.40000000000003,279.65
113.11599999999996,253.43,247.05
277.32299999999964,419.78,383.65
169.1800000000001,290.42999999999995,325.15
201.22500000000008,339.70000000000005,324.15
84.16199999999994,171.8,130.24999999999997
112.21599999999992,187.3,161.86999999999998
110.19999999999992,204.82,163.24999999999997
98.18899999999992,179.55,134.73
96.17299999999992,197.07,154.34999999999997
70.13499999999998,164.05,123.74999999999996
200.3220000000002,267.33,253.15
273.95199999999977,289.31,331.65
114.14399999999992,217.65,255.15
218.2560000000001,629.1999999999999,554.65
196.20200000000008,507.17,405.15
73.13899999999995,167.31,133.14999999999998
193.24600000000007,327.47,339.65
134.222,253.92,210.25
134.222,253.92,188.85
134.222,253.92,219.45
134.222,253.92,223.65
134.222,253.92,206.25
128.2589999999999,178.61,173.74999999999997
128.2589999999999,146.19,150.76999999999998
130.18699999999995,213.4,183.65
123.19899999999993,339.17,273.15
167.20800000000008,392.77,398.15
167.2080000000001,392.77,351.65
167.2080000000001,392.77,390.65
167.2080000000001,392.77,384.45
158.15300000000008,310.84000000000003,291.15
228.37600000000023,289.87,271.35
28.053999999999995,113.86,103.98999999999998
593.0380000000033,723.2,422.15
43.06900000000001,239.51,195.15
288.47499999999934,482.74,350.15
247.29400000000007,402.21,329.65
225.3350000000001,400.62000000000006,302.15
168.16700000000006,273.05000000000007,299.15
